hedge_id,projet_id,projet,type_hedge,date,année,trim,mois,p50_adj,p90_adj
16,BSLC,Boralex Solaire Les Cigalettes SAS (Montfort),OA,2022-05-01,2022,Q2-22,5,-1545.6389,-1471.7389
17,CALM,Calmont (Laur Eole Energie ),OA,2022-05-01,2022,Q2-22,5,-2917.281,-2673.4486
18,CHL2,Cham Longe II,OA,2022-05-01,2022,Q2-22,5,-872.9003,-815.661
20,CHAR,Charmoy,OA,2022-05-01,2022,Q2-22,5,-1602.5503,-1492.5039
21,CHMA,Chasse Marée,OA,2022-05-01,2022,Q2-22,5,-1264.2,-1161.0
22,CHDG,Chemin de Grès,OA,2022-05-01,2022,Q2-22,5,-5223.1682,-4798.7362
24,COCO,Coat Conval,OA,2022-05-01,2022,Q2-22,5,-592.41,-554.19
25,CDAR,Comes de l'Arce,OA,2022-05-01,2022,Q2-22,5,-1651.256,-1527.2486
26,COBL,Coteaux du Blaiseron,OA,2022-05-01,2022,Q2-22,5,-1731.8831,-1551.615
27,COCL,Coulonges (CL),OA,2022-05-01,2022,Q2-22,5,-1850.6705,-1703.2933
28,COCP,Coulonges (CP),OA,2022-05-01,2022,Q2-22,5,-1703.947,-1568.2541
29,CONT,Coulonges (NT),OA,2022-05-01,2022,Q2-22,5,-1743.967,-1605.0871
32,FIER,Fierville,OA,2022-05-01,2022,Q2-22,5,-1212.9251,-1121.2505
33,FOPL,Fond de la Plaine,OA,2022-05-01,2022,Q2-22,5,-724.0656,-659.7042
34,FOR1,Fortel 1,OA,2022-05-01,2022,Q2-22,5,-1840.92,-1698.002
35,FOR2,Fortel 2,OA,2022-05-01,2022,Q2-22,5,-1934.4546,-1784.2751
36,HDCO,Haut de Comble (HC),OA,2022-05-01,2022,Q2-22,5,-3780.502,-3432.3518
37,HDC1,Haut de Conge 1,OA,2022-05-01,2022,Q2-22,5,-1394.2587,-1286.5721
38,HDC2,Haut de Conge 2,OA,2022-05-01,2022,Q2-22,5,-439.5312,-405.5837
39,HDC3,Haut de Conge 3,OA,2022-05-01,2022,Q2-22,5,-1403.5386,-1295.1352
40,IDBO,Inter deux bos (MET),OA,2022-05-01,2022,Q2-22,5,-5233.5687,-4734.3789
44,LGCA,Le Grand Camp,OA,2022-05-01,2022,Q2-22,5,-1781.1004,-1652.06
46,LEAG,Leign ar Gasprenn,OA,2022-05-01,2022,Q2-22,5,-991.16,-928.34
47,LCLE,Les Clérimois,OA,2022-05-01,2022,Q2-22,5,-1092.7546,-1013.1499
48,LEPA,Les Eparmonts,OA,2022-05-01,2022,Q2-22,5,-1323.9054,-1237.8516
49,LMDB,Les Moulins de Boulay,OA,2022-05-01,2022,Q2-22,5,-1159.1714,-1076.3734
50,MELC,Ménétréols Les chênes (La vallée 3),OA,2022-05-01,2022,Q2-22,5,-697.9648,-647.9278
51,MELI,Ménétréols Lizeray (La vallée 4),OA,2022-05-01,2022,Q2-22,5,-555.2248,-515.4209
52,MERE,Ménétréols Renardiére (La vallée 2),OA,2022-05-01,2022,Q2-22,5,-2729.0859,-2533.4381
53,MDB1,Monts de Bagny 1,OA,2022-05-01,2022,Q2-22,5,-2242.2272,-2086.2515
54,MDB2,Monts de Bagny 2,OA,2022-05-01,2022,Q2-22,5,-2282.1207,-2123.3699
55,MORL,Morlange,OA,2022-05-01,2022,Q2-22,5,-1478.3854,-1366.708
58,PANN,Pannecé (BS),OA,2022-05-01,2022,Q2-22,5,-1499.8512,-1378.0359
59,PANV,Pannecé La Vallière,OA,2022-05-01,2022,Q2-22,5,-1345.6234,-1236.3342
61,PDO1,Pays d'Othe 1,OA,2022-05-01,2022,Q2-22,5,-1281.8482,-1183.0625
63,PDBE,Plaine de Beaunay,OA,2022-05-01,2022,Q2-22,5,-1967.2632,-1786.5252
64,PLAN,Plateau de Langres,OA,2022-05-01,2022,Q2-22,5,-1359.5982,-1264.0589
65,PDS1,Plateau de Savernat 1,OA,2022-05-01,2022,Q2-22,5,-1787.8241,-1662.4755
66,PDS2,Plateau de Savernat 2,OA,2022-05-01,2022,Q2-22,5,-585.674,-544.611
71,RON1,Ronchois 1,OA,2022-05-01,2022,Q2-22,5,-1779.4711,-1653.2886
72,RON2,Ronchois 2,OA,2022-05-01,2022,Q2-22,5,-882.0809,-819.5325
73,RON3,Ronchois 3,OA,2022-05-01,2022,Q2-22,5,-1725.4831,-1603.1289
74,STAN,Saint André,OA,2022-05-01,2022,Q2-22,5,-1494.4757,-1369.3226
76,SDI1,SdlL1,OA,2022-05-01,2022,Q2-22,5,-2103.9465,-1940.8156
77,SDI2,SdlL2,OA,2022-05-01,2022,Q2-22,5,-1069.1288,-986.2332
81,SFR2,St François Roye 2,OA,2022-05-01,2022,Q2-22,5,-1892.9088,-1757.9616
82,SFR3,St François Roye 3,OA,2022-05-01,2022,Q2-22,5,-1788.345,-1660.8522
83,STGE,St Georges (La Vallée 1),OA,2022-05-01,2022,Q2-22,5,-656.929,-609.8339
84,SPH,St Patrick Hermin,OA,2022-05-01,2022,Q2-22,5,-2205.1141,-2072.5099
85,SPP1,St Patrick Pernois 1,OA,2022-05-01,2022,Q2-22,5,-1732.6933,-1628.4981
86,SPP2,St Patrick Pernois 2,OA,2022-05-01,2022,Q2-22,5,-1779.041,-1672.0587
87,SPP3,St Patrick Pernois 3,OA,2022-05-01,2022,Q2-22,5,-877.8443,-825.0553
88,TOUV,Touvent,OA,2022-05-01,2022,Q2-22,5,-2007.3392,-1832.788
89,VAM1,Val au Moines 1,OA,2022-05-01,2022,Q2-22,5,-1754.617,-1586.366
90,VAM2,Val au Moines 2,OA,2022-05-01,2022,Q2-22,5,-828.3992,-748.9636
91,VAA1,Vallée d'Arce 1 (DR),OA,2022-05-01,2022,Q2-22,5,-2019.9543,-1866.5047
92,VAA2,Vallée d'Arce 2 (NY),OA,2022-05-01,2022,Q2-22,5,-1001.2881,-925.2234
93,VAA3,Vallée d'Arce 3 (NU),OA,2022-05-01,2022,Q2-22,5,-1958.6701,-1809.8761
94,VDMO,Voie des monts,OA,2022-05-01,2022,Q2-22,5,-2153.3435,-1964.7566
95,VRON,Vron ,OA,2022-05-01,2022,Q2-22,5,-1337.1299,-1239.1204
96,ZOND,Zondrange,OA,2022-05-01,2022,Q2-22,5,-1526.993,-1399.1994
295,LACI,La Citadelle,OA,2022-05-01,2022,Q2-22,5,-2301.7304,-2130.6559
5,ART1,Artois 1,OA,2022-06-01,2022,Q2-22,6,-2105.1342,-1972.8258
6,ART2,Artois 2,OA,2022-06-01,2022,Q2-22,6,-1509.6211,-1414.7409
8,AVI2,Avignonet II,OA,2022-06-01,2022,Q2-22,6,-682.64,-631.12
11,BASS,Bassigny,OA,2022-06-01,2022,Q2-22,6,-1205.2876,-1123.3748
15,BSLL,Boralex Solaire Lauragais SAS,OA,2022-06-01,2022,Q2-22,6,-669.2238,-645.972
16,BSLC,Boralex Solaire Les Cigalettes SAS (Montfort),OA,2022-06-01,2022,Q2-22,6,-1663.8436,-1584.292
17,CALM,Calmont (Laur Eole Energie ),OA,2022-06-01,2022,Q2-22,6,-2088.9994,-1914.3965
18,CHL2,Cham Longe II,OA,2022-06-01,2022,Q2-22,6,-758.2397,-708.519
20,CHAR,Charmoy,OA,2022-06-01,2022,Q2-22,6,-1242.8411,-1157.4958
21,CHMA,Chasse Marée,OA,2022-06-01,2022,Q2-22,6,-983.92,-903.6
22,CHDG,Chemin de Grès,OA,2022-06-01,2022,Q2-22,6,-4342.6053,-3989.7274
24,COCO,Coat Conval,OA,2022-06-01,2022,Q2-22,6,-425.01,-397.59
25,CDAR,Comes de l'Arce,OA,2022-06-01,2022,Q2-22,6,-1278.3917,-1182.386
26,COBL,Coteaux du Blaiseron,OA,2022-06-01,2022,Q2-22,6,-1324.6844,-1186.8008
27,COCL,Coulonges (CL),OA,2022-06-01,2022,Q2-22,6,-1410.9339,-1298.5749
28,COCP,Coulonges (CP),OA,2022-06-01,2022,Q2-22,6,-1299.0733,-1195.6223
29,CONT,Coulonges (NT),OA,2022-06-01,2022,Q2-22,6,-1329.5842,-1223.7035
32,FIER,Fierville,OA,2022-06-01,2022,Q2-22,6,-906.6309,-838.1064
33,FOPL,Fond de la Plaine,OA,2022-06-01,2022,Q2-22,6,-643.3114,-586.1281
34,FOR1,Fortel 1,OA,2022-06-01,2022,Q2-22,6,-1463.704,-1350.0708
35,FOR2,Fortel 2,OA,2022-06-01,2022,Q2-22,6,-1538.0728,-1418.6661
36,HDCO,Haut de Comble (HC),OA,2022-06-01,2022,Q2-22,6,-3144.3347,-2854.7698
37,HDC1,Haut de Conge 1,OA,2022-06-01,2022,Q2-22,6,-1077.3818,-994.1693
38,HDC2,Haut de Conge 2,OA,2022-06-01,2022,Q2-22,6,-339.6377,-313.4056
39,HDC3,Haut de Conge 3,OA,2022-06-01,2022,Q2-22,6,-1084.5525,-1000.7863
40,IDBO,Inter deux bos (MET),OA,2022-06-01,2022,Q2-22,6,-4310.4356,-3899.2964
44,LGCA,Le Grand Camp,OA,2022-06-01,2022,Q2-22,6,-1376.6371,-1276.9
46,LEAG,Leign ar Gasprenn,OA,2022-06-01,2022,Q2-22,6,-744.08,-696.92
47,LCLE,Les Clérimois,OA,2022-06-01,2022,Q2-22,6,-844.6114,-783.0834
48,LEPA,Les Eparmonts,OA,2022-06-01,2022,Q2-22,6,-994.9229,-930.2529
49,LMDB,Les Moulins de Boulay,OA,2022-06-01,2022,Q2-22,6,-909.8148,-844.828
50,MELC,Ménétréols Les chênes (La vallée 3),OA,2022-06-01,2022,Q2-22,6,-556.2061,-516.3318
51,MELI,Ménétréols Lizeray (La vallée 4),OA,2022-06-01,2022,Q2-22,6,-442.457,-410.7373
52,MERE,Ménétréols Renardiére (La vallée 2),OA,2022-06-01,2022,Q2-22,6,-2174.8005,-2018.8893
53,MDB1,Monts de Bagny 1,OA,2022-06-01,2022,Q2-22,6,-1806.7802,-1681.0954
54,MDB2,Monts de Bagny 2,OA,2022-06-01,2022,Q2-22,6,-1838.9263,-1711.0053
55,MORL,Morlange,OA,2022-06-01,2022,Q2-22,6,-1206.7606,-1115.6018
58,PANN,Pannecé (BS),OA,2022-06-01,2022,Q2-22,6,-1165.8595,-1071.1704
59,PANV,Pannecé La Vallière,OA,2022-06-01,2022,Q2-22,6,-1045.9756,-961.0232
61,PDO1,Pays d'Othe 1,OA,2022-06-01,2022,Q2-22,6,-981.2133,-905.596
63,PDBE,Plaine de Beaunay,OA,2022-06-01,2022,Q2-22,6,-1469.0417,-1334.0767
64,PLAN,Plateau de Langres,OA,2022-06-01,2022,Q2-22,6,-1120.8759,-1042.1116
65,PDS1,Plateau de Savernat 1,OA,2022-06-01,2022,Q2-22,6,-1394.7564,-1296.9667
66,PDS2,Plateau de Savernat 2,OA,2022-06-01,2022,Q2-22,6,-456.9088,-424.8739
71,RON1,Ronchois 1,OA,2022-06-01,2022,Q2-22,6,-1338.4274,-1243.5194
72,RON2,Ronchois 2,OA,2022-06-01,2022,Q2-22,6,-663.4563,-616.4106
73,RON3,Ronchois 3,OA,2022-06-01,2022,Q2-22,6,-1297.8203,-1205.7918
74,STAN,Saint André,OA,2022-06-01,2022,Q2-22,6,-1185.6312,-1086.3419
76,SDI1,SdlL1,OA,2022-06-01,2022,Q2-22,6,-1716.453,-1583.3666
77,SDI2,SdlL2,OA,2022-06-01,2022,Q2-22,6,-872.2224,-804.594
81,SFR2,St François Roye 2,OA,2022-06-01,2022,Q2-22,6,-1484.7923,-1378.9401
82,SFR3,St François Roye 3,OA,2022-06-01,2022,Q2-22,6,-1402.7727,-1302.7677
83,STGE,St Georges (La Vallée 1),OA,2022-06-01,2022,Q2-22,6,-523.5048,-485.9748
84,SPH,St Patrick Hermin,OA,2022-06-01,2022,Q2-22,6,-1869.5532,-1757.128
85,SPP1,St Patrick Pernois 1,OA,2022-06-01,2022,Q2-22,6,-1469.0226,-1380.6831
86,SPP2,St Patrick Pernois 2,OA,2022-06-01,2022,Q2-22,6,-1508.3174,-1417.615
87,SPP3,St Patrick Pernois 3,OA,2022-06-01,2022,Q2-22,6,-744.2593,-699.5034
88,TOUV,Touvent,OA,2022-06-01,2022,Q2-22,6,-1668.2819,-1523.2139
89,VAM1,Val au Moines 1,OA,2022-06-01,2022,Q2-22,6,-1372.2004,-1240.6196
90,VAM2,Val au Moines 2,OA,2022-06-01,2022,Q2-22,6,-647.8506,-585.728
91,VAA1,Vallée d'Arce 1 (DR),OA,2022-06-01,2022,Q2-22,6,-1570.4183,-1451.1186
92,VAA2,Vallée d'Arce 2 (NY),OA,2022-06-01,2022,Q2-22,6,-778.4538,-719.3171
93,VAA3,Vallée d'Arce 3 (NU),OA,2022-06-01,2022,Q2-22,6,-1522.7728,-1407.0926
94,VDMO,Voie des monts,OA,2022-06-01,2022,Q2-22,6,-1805.0939,-1647.0062
95,VRON,Vron ,OA,2022-06-01,2022,Q2-22,6,-1064.2062,-986.2015
96,ZOND,Zondrange,OA,2022-06-01,2022,Q2-22,6,-1224.2083,-1121.7547
295,LACI,La Citadelle,OA,2022-06-01,2022,Q2-22,6,-1954.6912,-1809.4101
5,ART1,Artois 1,OA,2022-07-01,2022,Q3-22,7,-2101.6888,-1969.597
6,ART2,Artois 2,OA,2022-07-01,2022,Q3-22,7,-1507.1503,-1412.4255
8,AVI2,Avignonet II,OA,2022-07-01,2022,Q3-22,7,-607.38,-561.54
11,BASS,Bassigny,OA,2022-07-01,2022,Q3-22,7,-1174.17,-1094.372
15,BSLL,Boralex Solaire Lauragais SAS,OA,2022-07-01,2022,Q3-22,7,-704.5701,-680.0902
16,BSLC,Boralex Solaire Les Cigalettes SAS (Montfort),OA,2022-07-01,2022,Q3-22,7,-1780.5521,-1695.4204
17,CALM,Calmont (Laur Eole Energie ),OA,2022-07-01,2022,Q3-22,7,-1819.5584,-1667.4759
18,CHL2,Cham Longe II,OA,2022-07-01,2022,Q3-22,7,-760.7055,-710.8232
20,CHAR,Charmoy,OA,2022-07-01,2022,Q3-22,7,-1256.6761,-1170.3808
21,CHMA,Chasse Marée,OA,2022-07-01,2022,Q3-22,7,-1017.24,-934.2
22,CHDG,Chemin de Grès,OA,2022-07-01,2022,Q3-22,7,-4267.3435,-3920.5813
24,COCO,Coat Conval,OA,2022-07-01,2022,Q3-22,7,-392.46,-367.14
25,CDAR,Comes de l'Arce,OA,2022-07-01,2022,Q3-22,7,-1239.6526,-1146.5562
26,COBL,Coteaux du Blaiseron,OA,2022-07-01,2022,Q3-22,7,-1309.2212,-1172.9471
27,COCL,Coulonges (CL),OA,2022-07-01,2022,Q3-22,7,-1313.8142,-1209.1893
28,COCP,Coulonges (CP),OA,2022-07-01,2022,Q3-22,7,-1209.6533,-1113.3232
29,CONT,Coulonges (NT),OA,2022-07-01,2022,Q3-22,7,-1238.064,-1139.4715
32,FIER,Fierville,OA,2022-07-01,2022,Q3-22,7,-922.3831,-852.6681
33,FOPL,Fond de la Plaine,OA,2022-07-01,2022,Q3-22,7,-681.4201,-620.8494
34,FOR1,Fortel 1,OA,2022-07-01,2022,Q3-22,7,-1474.3298,-1359.8717
35,FOR2,Fortel 2,OA,2022-07-01,2022,Q3-22,7,-1549.2385,-1428.9649
36,HDCO,Haut de Comble (HC),OA,2022-07-01,2022,Q3-22,7,-3071.3319,-2788.4899
37,HDC1,Haut de Conge 1,OA,2022-07-01,2022,Q3-22,7,-1034.45,-954.5535
38,HDC2,Haut de Conge 2,OA,2022-07-01,2022,Q3-22,7,-326.1038,-300.9169
39,HDC3,Haut de Conge 3,OA,2022-07-01,2022,Q3-22,7,-1041.3351,-960.9068
40,IDBO,Inter deux bos (MET),OA,2022-07-01,2022,Q3-22,7,-4198.7663,-3798.2783
44,LGCA,Le Grand Camp,OA,2022-07-01,2022,Q3-22,7,-1366.891,-1267.86
46,LEAG,Leign ar Gasprenn,OA,2022-07-01,2022,Q3-22,7,-668.82,-626.43
47,LCLE,Les Clérimois,OA,2022-07-01,2022,Q3-22,7,-847.6939,-785.9414
48,LEPA,Les Eparmonts,OA,2022-07-01,2022,Q3-22,7,-976.9784,-913.4748
49,LMDB,Les Moulins de Boulay,OA,2022-07-01,2022,Q3-22,7,-963.7297,-894.8919
50,MELC,Ménétréols Les chênes (La vallée 3),OA,2022-07-01,2022,Q3-22,7,-549.315,-509.9347
51,MELI,Ménétréols Lizeray (La vallée 4),OA,2022-07-01,2022,Q3-22,7,-436.9753,-405.6486
52,MERE,Ménétréols Renardiére (La vallée 2),,2022-07-01,2022,Q3-22,7,,
53,MDB1,Monts de Bagny 1,OA,2022-07-01,2022,Q3-22,7,-1741.7881,-1620.6243
54,MDB2,Monts de Bagny 2,OA,2022-07-01,2022,Q3-22,7,-1772.7778,-1649.4583
55,MORL,Morlange,OA,2022-07-01,2022,Q3-22,7,-1264.8178,-1169.2733
58,PANN,Pannecé (BS),OA,2022-07-01,2022,Q3-22,7,-1105.6994,-1015.8964
59,PANV,Pannecé La Vallière,OA,2022-07-01,2022,Q3-22,7,-992.0017,-911.4331
61,PDO1,Pays d'Othe 1,OA,2022-07-01,2022,Q3-22,7,-973.8358,-898.787
63,PDBE,Plaine de Beaunay,OA,2022-07-01,2022,Q3-22,7,-1460.5007,-1326.3205
64,PLAN,Plateau de Langres,OA,2022-07-01,2022,Q3-22,7,-1087.3056,-1010.9003
65,PDS1,Plateau de Savernat 1,OA,2022-07-01,2022,Q3-22,7,-1382.0768,-1285.1761
66,PDS2,Plateau de Savernat 2,OA,2022-07-01,2022,Q3-22,7,-452.7551,-421.0114
71,RON1,Ronchois 1,OA,2022-07-01,2022,Q3-22,7,-1310.3841,-1217.4647
72,RON2,Ronchois 2,OA,2022-07-01,2022,Q3-22,7,-649.5553,-603.4953
73,RON3,Ronchois 3,OA,2022-07-01,2022,Q3-22,7,-1270.6279,-1180.5276
74,STAN,Saint André,OA,2022-07-01,2022,Q3-22,7,-1175.2673,-1076.8459
76,SDI1,SdlL1,OA,2022-07-01,2022,Q3-22,7,-1684.8794,-1554.2411
77,SDI2,SdlL2,OA,2022-07-01,2022,Q3-22,7,-856.1782,-789.7938
81,SFR2,St François Roye 2,OA,2022-07-01,2022,Q3-22,7,-1455.2576,-1351.5109
82,SFR3,St François Roye 3,OA,2022-07-01,2022,Q3-22,7,-1374.8695,-1276.8537
83,STGE,St Georges (La Vallée 1),OA,2022-07-01,2022,Q3-22,7,-517.0189,-479.9539
84,SPH,St Patrick Hermin,OA,2022-07-01,2022,Q3-22,7,-1907.903,-1793.1716
85,SPP1,St Patrick Pernois 1,OA,2022-07-01,2022,Q3-22,7,-1499.1564,-1409.0049
86,SPP2,St Patrick Pernois 2,OA,2022-07-01,2022,Q3-22,7,-1539.2572,-1446.6942
87,SPP3,St Patrick Pernois 3,OA,2022-07-01,2022,Q3-22,7,-759.5261,-713.8522
88,TOUV,Touvent,OA,2022-07-01,2022,Q3-22,7,-1812.3062,-1654.7144
89,VAM1,Val au Moines 1,OA,2022-07-01,2022,Q3-22,7,-1364.7021,-1233.8402
90,VAM2,Val au Moines 2,OA,2022-07-01,2022,Q3-22,7,-644.3105,-582.5273
91,VAA1,Vallée d'Arce 1 (DR),OA,2022-07-01,2022,Q3-22,7,-1523.0987,-1407.3937
92,VAA2,Vallée d'Arce 2 (NY),OA,2022-07-01,2022,Q3-22,7,-754.9976,-697.6428
93,VAA3,Vallée d'Arce 3 (NU),OA,2022-07-01,2022,Q3-22,7,-1476.8889,-1364.6943
94,VDMO,Voie des monts,OA,2022-07-01,2022,Q3-22,7,-1781.8772,-1625.8229
95,VRON,Vron ,OA,2022-07-01,2022,Q3-22,7,-1111.3297,-1029.871
96,ZOND,Zondrange,OA,2022-07-01,2022,Q3-22,7,-1283.0226,-1175.6469
295,LACI,La Citadelle,OA,2022-07-01,2022,Q3-22,7,-1895.3682,-1754.4963
5,ART1,Artois 1,OA,2022-08-01,2022,Q3-22,8,-2081.0164,-1950.2239
6,ART2,Artois 2,OA,2022-08-01,2022,Q3-22,8,-1492.3259,-1398.5328
8,AVI2,Avignonet II,OA,2022-08-01,2022,Q3-22,8,-599.96,-554.68
11,BASS,Bassigny,OA,2022-08-01,2022,Q3-22,8,-1082.8918,-1009.2972
15,BSLL,Boralex Solaire Lauragais SAS,OA,2022-08-01,2022,Q3-22,8,-668.6347,-645.4033
16,BSLC,Boralex Solaire Les Cigalettes SAS (Montfort),OA,2022-08-01,2022,Q3-22,8,-1645.8885,-1567.1953
17,CALM,Calmont (Laur Eole Energie ),OA,2022-08-01,2022,Q3-22,8,-1789.6205,-1640.0403
18,CHL2,Cham Longe II,OA,2022-08-01,2022,Q3-22,8,-669.4702,-625.5705
20,CHAR,Charmoy,OA,2022-08-01,2022,Q3-22,8,-1166.7488,-1086.6287
21,CHMA,Chasse Marée,OA,2022-08-01,2022,Q3-22,8,-1027.04,-943.2
22,CHDG,Chemin de Grès,OA,2022-08-01,2022,Q3-22,8,-4282.3958,-3934.4105
24,COCO,Coat Conval,OA,2022-08-01,2022,Q3-22,8,-362.7,-339.3
25,CDAR,Comes de l'Arce,OA,2022-08-01,2022,Q3-22,8,-1171.8591,-1083.8539
26,COBL,Coteaux du Blaiseron,OA,2022-08-01,2022,Q3-22,8,-1231.905,-1103.6786
27,COCL,Coulonges (CL),OA,2022-08-01,2022,Q3-22,8,-1197.8101,-1102.4231
28,COCP,Coulonges (CP),OA,2022-08-01,2022,Q3-22,8,-1102.8461,-1015.0216
29,CONT,Coulonges (NT),OA,2022-08-01,2022,Q3-22,8,-1128.7483,-1038.8611
32,FIER,Fierville,OA,2022-08-01,2022,Q3-22,8,-918.8826,-849.4322
33,FOPL,Fond de la Plaine,OA,2022-08-01,2022,Q3-22,8,-594.3145,-541.4865
34,FOR1,Fortel 1,OA,2022-08-01,2022,Q3-22,8,-1461.0476,-1347.6206
35,FOR2,Fortel 2,OA,2022-08-01,2022,Q3-22,8,-1535.2814,-1416.0913
36,HDCO,Haut de Comble (HC),OA,2022-08-01,2022,Q3-22,8,-3045.2595,-2764.8186
37,HDC1,Haut de Conge 1,OA,2022-08-01,2022,Q3-22,8,-940.4091,-867.7759
38,HDC2,Haut de Conge 2,OA,2022-08-01,2022,Q3-22,8,-296.458,-273.5608
39,HDC3,Haut de Conge 3,OA,2022-08-01,2022,Q3-22,8,-946.6682,-873.5516
40,IDBO,Inter deux bos (MET),OA,2022-08-01,2022,Q3-22,8,-4168.9878,-3771.3402
44,LGCA,Le Grand Camp,OA,2022-08-01,2022,Q3-22,8,-1257.2473,-1166.16
46,LEAG,Leign ar Gasprenn,OA,2022-08-01,2022,Q3-22,8,-613.44,-574.56
47,LCLE,Les Clérimois,OA,2022-08-01,2022,Q3-22,8,-782.961,-725.9241
48,LEPA,Les Eparmonts,OA,2022-08-01,2022,Q3-22,8,-901.2127,-842.6339
49,LMDB,Les Moulins de Boulay,OA,2022-08-01,2022,Q3-22,8,-904.7602,-840.1345
50,MELC,Ménétréols Les chênes (La vallée 3),OA,2022-08-01,2022,Q3-22,8,-498.1244,-462.4139
51,MELI,Ménétréols Lizeray (La vallée 4),OA,2022-08-01,2022,Q3-22,8,-396.2535,-367.8462
52,MERE,Ménétréols Renardiére (La vallée 2),,2022-08-01,2022,Q3-22,8,,
53,MDB1,Monts de Bagny 1,OA,2022-08-01,2022,Q3-22,8,-1741.7881,-1620.6243
54,MDB2,Monts de Bagny 2,OA,2022-08-01,2022,Q3-22,8,-1772.7778,-1649.4583
55,MORL,Morlange,OA,2022-08-01,2022,Q3-22,8,-1206.7606,-1115.6018
58,PANN,Pannecé (BS),OA,2022-08-01,2022,Q3-22,8,-995.7518,-914.8786
59,PANV,Pannecé La Vallière,OA,2022-08-01,2022,Q3-22,8,-893.3599,-820.8028
61,PDO1,Pays d'Othe 1,OA,2022-08-01,2022,Q3-22,8,-901.9047,-832.3994
63,PDBE,Plaine de Beaunay,OA,2022-08-01,2022,Q3-22,8,-1486.1236,-1349.5892
64,PLAN,Plateau de Langres,OA,2022-08-01,2022,Q3-22,8,-1007.1098,-936.3399
65,PDS1,Plateau de Savernat 1,OA,2022-08-01,2022,Q3-22,8,-1257.8167,-1169.6281
66,PDS2,Plateau de Savernat 2,OA,2022-08-01,2022,Q3-22,8,-412.0487,-383.159
71,RON1,Ronchois 1,OA,2022-08-01,2022,Q3-22,8,-1305.2854,-1212.7275
72,RON2,Ronchois 2,OA,2022-08-01,2022,Q3-22,8,-647.0279,-601.1471
73,RON3,Ronchois 3,OA,2022-08-01,2022,Q3-22,8,-1265.6838,-1175.9341
74,STAN,Saint André,OA,2022-08-01,2022,Q3-22,8,-1146.2484,-1050.2571
76,SDI1,SdlL1,OA,2022-08-01,2022,Q3-22,8,-1498.3084,-1382.1361
77,SDI2,SdlL2,OA,2022-08-01,2022,Q3-22,8,-761.3714,-702.3379
81,SFR2,St François Roye 2,OA,2022-08-01,2022,Q3-22,8,-1431.0928,-1329.0688
82,SFR3,St François Roye 3,OA,2022-08-01,2022,Q3-22,8,-1352.0395,-1255.6514
83,STGE,St Georges (La Vallée 1),OA,2022-08-01,2022,Q3-22,8,-468.8379,-435.227
84,SPH,St Patrick Hermin,OA,2022-08-01,2022,Q3-22,8,-1895.1198,-1781.1571
85,SPP1,St Patrick Pernois 1,OA,2022-08-01,2022,Q3-22,8,-1489.1118,-1399.5643
86,SPP2,St Patrick Pernois 2,OA,2022-08-01,2022,Q3-22,8,-1528.9439,-1437.0011
87,SPP3,St Patrick Pernois 3,OA,2022-08-01,2022,Q3-22,8,-754.4372,-709.0692
88,TOUV,Touvent,OA,2022-08-01,2022,Q3-22,8,-1644.2779,-1501.2972
89,VAM1,Val au Moines 1,OA,2022-08-01,2022,Q3-22,8,-1387.1972,-1254.1783
90,VAM2,Val au Moines 2,OA,2022-08-01,2022,Q3-22,8,-654.931,-592.1294
91,VAA1,Vallée d'Arce 1 (DR),OA,2022-08-01,2022,Q3-22,8,-1440.2895,-1330.8752
92,VAA2,Vallée d'Arce 2 (NY),OA,2022-08-01,2022,Q3-22,8,-713.9492,-659.7127
93,VAA3,Vallée d'Arce 3 (NU),OA,2022-08-01,2022,Q3-22,8,-1396.592,-1290.4973
94,VDMO,Voie des monts,OA,2022-08-01,2022,Q3-22,8,-1761.5627,-1607.2874
95,VRON,Vron ,OA,2022-08-01,2022,Q3-22,8,-1097.5853,-1017.134
96,ZOND,Zondrange,OA,2022-08-01,2022,Q3-22,8,-1217.6734,-1115.7667
295,LACI,La Citadelle,,2022-08-01,2022,Q3-22,8,,
5,ART1,Artois 1,OA,2022-09-01,2022,Q3-22,9,-2401.4378,-2250.5067
6,ART2,Artois 2,OA,2022-09-01,2022,Q3-22,9,-1722.1046,-1613.8698
8,AVI2,Avignonet II,OA,2022-09-01,2022,Q3-22,9,-733.52,-678.16
11,BASS,Bassigny,OA,2022-09-01,2022,Q3-22,9,-1452.1537,-1353.4637
15,BSLL,Boralex Solaire Lauragais SAS,OA,2022-09-01,2022,Q3-22,9,-563.7739,-544.1859
16,BSLC,Boralex Solaire Les Cigalettes SAS (Montfort),OA,2022-09-01,2022,Q3-22,9,-1328.6809,-1265.1541
17,CALM,Calmont (Laur Eole Energie ),OA,2022-09-01,2022,Q3-22,9,-2258.6474,-2069.865
18,CHL2,Cham Longe II,OA,2022-09-01,2022,Q3-22,9,-818.6523,-764.9702
20,CHAR,Charmoy,OA,2022-09-01,2022,Q3-22,9,-1535.6813,-1430.2268
21,CHMA,Chasse Marée,OA,2022-09-01,2022,Q3-22,9,-1246.56,-1144.8
22,CHDG,Chemin de Grès,OA,2022-09-01,2022,Q3-22,9,-5215.642,-4791.8216
24,COCO,Coat Conval,OA,2022-09-01,2022,Q3-22,9,-560.79,-524.61
